onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time	reaction_time
36382.45406	13.0203987	1	93	1	3	9	7	6	3	3	3	3	NaN	NaN	NaN	NaN
36395.65541	12.99103055	1	94	1	3	9	7	7	3	3	3	3	NaN	NaN	NaN	NaN
36408.82423	12.91660072	1	95	1	3	9	7	8	3	3	3	3	NaN	NaN	NaN	NaN
36421.9455	12.98907351	1	96	1	3	9	7	9	3	3	3	3	NaN	NaN	NaN	NaN
NaN	NaN	1	97	1	3	9	7	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
36448.29676	12.97076535	1	98	1	3	5	8	1	2	1	3	3	NaN	36451.42846	NaN	NaN
36461.44288	13.18452694	1	99	1	3	5	8	2	2	2	3	3	NaN	36464.59924	NaN	NaN
36474.83094	13.60236599	1	100	1	3	5	8	3	2	2	3	3	NaN	36478.07497	NaN	NaN
36488.63114	13.64848612	1	101	1	3	5	8	4	2	1	3	3	NaN	36491.93527	NaN	NaN
36502.48152	13.68886263	1	102	1	3	5	8	5	1	1	3	3	NaN	36505.78164	NaN	NaN
36516.36305	13.60182493	1	103	1	3	5	8	6	2	1	3	3	NaN	36519.6818	NaN	NaN
36530.17384	13.72442174	1	104	1	3	5	8	7	2	2	3	3	NaN	36533.49025	NaN	NaN
36544.10999	13.64164131	1	105	1	3	5	8	8	1	2	3	3	NaN	36547.39974	NaN	NaN
36557.96182	13.70518736	1	106	1	3	5	8	9	1	1	3	3	NaN	36561.29104	NaN	NaN
36571.89702	13.70485617	1	107	1	3	5	8	10	2	1	3	3	NaN	36575.23472	NaN	NaN
36585.81055	13.82415849	1	108	1	3	5	8	11	2	2	3	3	NaN	36589.13672	NaN	NaN
36599.84885	13.62367369	1	109	1	3	5	8	12	1	2	3	3	NaN	36603.1995	NaN	NaN
36613.67391	13.62385634	1	110	1	3	5	8	13	2	2	3	3	NaN	36616.97392	NaN	NaN
36627.48414	13.65642896	1	111	1	3	5	8	14	1	2	3	3	NaN	36630.74351	NaN	NaN
36641.34716	13.67630409	1	112	1	3	5	8	15	1	2	3	3	NaN	36644.67915	NaN	NaN
36655.22856	13.68440275	1	113	1	3	5	8	16	1	1	3	3	NaN	36658.52508	NaN	NaN
36669.09905	13.39361233	1	114	1	3	5	8	17	1	1	3	3	NaN	36672.3983	NaN	NaN
36682.68412	13.15495325	1	115	1	3	5	8	18	1	2	3	3	NaN	36685.82641	NaN	NaN
NaN	NaN	1	116	1	3	9	8	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
36709.08984	12.98487279	1	117	1	3	9	9	1	3	3	3	3	NaN	NaN	NaN	NaN
36722.26189	12.86212646	1	118	1	3	9	9	2	3	3	3	3	NaN	NaN	NaN	NaN
36735.31377	12.89388317	1	119	1	3	9	9	3	3	3	3	3	NaN	NaN	NaN	NaN
36748.37769	13.06849275	1	120	1	3	9	9	4	3	3	3	3	NaN	NaN	NaN	NaN
36761.62558	13.00662649	1	121	1	3	9	9	5	3	3	3	3	NaN	NaN	NaN	NaN
36774.8185	12.8310544	1	122	1	3	9	9	6	3	3	3	3	NaN	NaN	NaN	NaN
36787.83394	12.9155781	1	123	1	3	9	9	7	3	3	3	3	NaN	NaN	NaN	NaN
36800.93458	13.05110638	1	124	1	3	9	9	8	3	3	3	3	NaN	NaN	NaN	NaN
36814.1711	12.93099127	1	125	1	3	9	9	9	3	3	3	3	NaN	NaN	NaN	NaN
NaN	NaN	1	126	1	3	9	9	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
