onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time	reaction_time
30014.35723	13.66991745	1	89	1	4	5	6	7	1	1	3	3	NaN	30017.70156	NaN	NaN
30028.22525	13.7189521	1	90	1	4	5	6	8	2	1	3	3	NaN	30031.59283	NaN	NaN
30042.13838	13.68426321	1	91	1	4	5	6	9	2	1	3	3	NaN	30045.48798	NaN	NaN
30056.0216	13.78935119	1	92	1	4	5	6	10	1	1	3	3	NaN	30059.40478	NaN	NaN
30070.00945	13.77857186	1	93	1	4	5	6	11	1	2	3	3	NaN	30073.36787	NaN	NaN
30083.99954	13.73678546	1	94	1	4	5	6	12	2	2	3	3	NaN	30087.3709	NaN	NaN
30097.95463	13.80040318	1	95	1	4	5	6	13	2	2	3	3	NaN	30101.34623	NaN	NaN
30111.96334	13.74736373	1	96	1	4	5	6	14	1	2	3	3	NaN	30115.27149	NaN	NaN
30125.91346	13.82712755	1	97	1	4	5	6	15	2	2	3	3	NaN	30129.28036	NaN	NaN
30139.95158	13.88956765	1	98	1	4	5	6	16	1	2	3	3	NaN	30143.38342	NaN	NaN
30154.04758	13.76308019	1	99	1	4	5	6	17	1	1	3	3	NaN	30157.4136	NaN	NaN
30168.02191	13.90353247	1	100	1	4	5	6	18	1	2	3	3	NaN	30171.40433	NaN	NaN
30182.14661	13.85728709	1	101	1	4	5	6	19	1	1	3	3	NaN	30185.5959	NaN	NaN
30196.20064	13.87932919	1	102	1	4	5	6	20	1	2	3	3	NaN	30199.62887	NaN	NaN
30210.28876	13.84252119	1	103	1	4	5	6	21	2	2	3	3	NaN	30213.65825	NaN	NaN
30224.33998	13.99229804	1	104	1	4	5	6	22	1	2	3	3	NaN	30227.72084	NaN	NaN
30238.53991	13.95938747	1	105	1	4	5	6	23	2	1	3	3	NaN	30242.01821	NaN	NaN
30252.7099	13.8570121	1	106	1	4	5	6	24	2	1	3	3	NaN	30256.05714	NaN	NaN
30266.77325	14.04753019	1	107	1	4	5	6	25	2	2	3	3	NaN	30270.15558	NaN	NaN
30281.03003	13.92304681	1	108	1	4	5	6	26	1	1	3	3	NaN	30284.39168	NaN	NaN
30295.17307	13.94784604	1	109	1	4	5	6	27	1	1	3	3	NaN	30298.59947	NaN	NaN
30309.32305	13.83110255	1	110	1	4	5	6	28	1	1	3	3	NaN	30312.71922	NaN	NaN
