onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545048578	1.191830873	5	74	1	1	1	6	8	1	1	4	7	n/a	1545048578	n/a
1545048579	1.191890955	5	75	1	1	1	6	9	2	1	4	7	n/a	1545048579	n/a
1545048580	1.191701174	5	76	1	1	1	6	10	1	2	4	7	n/a	1545048581	n/a
1545048582	1.200018167	5	77	1	1	1	6	11	1	2	4	7	n/a	1545048582	n/a
1545048583	1.191551924	5	78	1	1	1	6	12	1	2	4	7	n/a	1545048583	n/a
1545048584	1.200042963	5	79	1	1	1	6	13	2	1	4	7	n/a	1545048584	n/a
1545048585	1.191635132	5	80	1	1	1	6	14	1	1	4	7	n/a	1545048585	n/a
1545048586	1.191673994	5	81	1	1	1	6	15	2	1	4	7	n/a	1545048587	n/a
1545048588	1.191673994	5	82	1	1	1	6	16	1	1	4	7	n/a	1545048588	n/a
1545048589	1.191653013	5	83	1	1	1	6	17	1	2	4	7	n/a	1545048589	n/a
1545048590	1.191623926	5	84	1	1	1	6	18	1	1	4	7	n/a	1545048590	n/a
1545048591	1.191891193	5	85	1	1	9	7	1	3	3	4	7	n/a	n/a	n/a
1545048592	1.191834927	5	86	1	1	9	7	2	3	3	4	7	n/a	n/a	n/a
1545048594	1.191767931	5	87	1	1	9	7	3	3	3	4	7	n/a	n/a	n/a
1545048595	1.191207886	5	88	1	1	9	7	4	3	3	4	7	n/a	n/a	n/a
1545048596	1.19164896	5	89	1	1	9	7	5	3	3	4	7	n/a	n/a	n/a
1545048597	1.191802025	5	90	1	1	9	7	6	3	3	4	7	n/a	n/a	n/a
1545048598	1.191647053	5	91	1	1	9	7	7	3	3	4	7	n/a	n/a	n/a
1545048600	1.191743135	5	92	1	1	9	7	8	3	3	4	7	n/a	n/a	n/a
1545048601	1.191694021	5	93	1	1	9	7	9	3	3	4	7	n/a	n/a	n/a
1545048602	1.191872835	5	94	1	1	9	7	10	3	3	4	7	n/a	n/a	n/a
1545048603	1.191435099	5	95	1	1	5	8	1	2	1	4	7	n/a	1545048603	n/a
1545048604	1.191604137	5	96	1	1	5	8	2	1	1	4	7	n/a	1545048605	n/a
1545048606	1.191580057	5	97	1	1	5	8	3	1	1	4	7	n/a	1545048606	n/a
1545048607	1.191692829	5	98	1	1	5	8	4	2	2	4	7	n/a	1545048607	n/a
1545048608	1.191653967	5	99	1	1	5	8	5	1	1	4	7	n/a	1545048608	n/a
1545048609	1.191758156	5	100	1	1	5	8	6	2	1	4	7	n/a	1545048609	n/a
1545048610	1.191812038	5	101	1	1	5	8	7	2	1	4	7	n/a	1545048611	n/a
1545048612	1.191630125	5	102	1	1	5	8	8	2	2	4	7	n/a	1545048612	n/a
1545048613	1.191687822	5	103	1	1	5	8	9	1	2	4	7	n/a	1545048613	n/a
1545048614	1.191618919	5	104	1	1	5	8	10	2	2	4	7	n/a	1545048614	n/a
1545048615	1.191669941	5	105	1	1	5	8	11	1	1	4	7	n/a	1545048615	n/a
1545048616	1.191534042	5	106	1	1	5	8	12	2	2	4	7	n/a	1545048617	n/a
1545048618	1.191651106	5	107	1	1	5	8	13	2	1	4	7	n/a	1545048618	n/a
1545048619	1.191674948	5	108	1	1	5	8	14	1	2	4	7	n/a	1545048619	n/a
1545048620	1.191686869	5	109	1	1	5	8	15	1	2	4	7	n/a	1545048620	n/a
1545048621	1.191685915	5	110	1	1	5	8	16	1	2	4	7	n/a	1545048621	n/a
1545048622	1.191680908	5	111	1	1	5	8	17	1	1	4	7	n/a	1545048623	n/a
1545048624	1.191663027	5	112	1	1	5	8	18	1	2	4	7	n/a	1545048624	n/a
1545048625	1.200012207	5	113	1	1	9	9	1	3	3	4	7	n/a	n/a	n/a
1545048626	1.191743851	5	114	1	1	9	9	2	3	3	4	7	n/a	n/a	n/a
1545048627	1.191636086	5	115	1	1	9	9	3	3	3	4	7	n/a	n/a	n/a
1545048628	1.191606998	5	116	1	1	9	9	4	3	3	4	7	n/a	n/a	n/a
1545048630	1.191495895	5	117	1	1	9	9	5	3	3	4	7	n/a	n/a	n/a
1545048631	1.191550016	5	118	1	1	9	9	6	3	3	4	7	n/a	n/a	n/a
1545048632	1.191745043	5	119	1	1	9	9	7	3	3	4	7	n/a	n/a	n/a
1545048633	1.191644907	5	120	1	1	9	9	8	3	3	4	7	n/a	n/a	n/a
1545048634	1.191637039	5	121	1	1	9	9	9	3	3	4	7	n/a	n/a	n/a
1545048636	1.19174099	5	122	1	1	9	9	10	3	3	4	7	n/a	n/a	n/a
