onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time	reaction_time
1544724605	1.200073004	1	112	1	4	5	6	30	1	2	2	5	1	1544724605	0.8168609142	0.8168609142
1544724606	1.200052977	1	113	1	4	5	6	31	1	2	3	5	0	1544724606	0.6835319996	0.6835319996
1544724607	1.2001791	1	114	1	4	5	6	32	1	1	3	5	NaN	1544724607	NaN	NaN
NaN	NaN	1	115	1	4	9	6	33	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544724609	1.191749096	1	116	1	4	9	7	1	3	3	3	5	NaN	NaN	NaN	NaN
1544724610	1.191715956	1	117	1	4	9	7	2	3	3	3	5	NaN	NaN	NaN	NaN
1544724612	1.191650152	1	118	1	4	9	7	3	3	3	3	5	NaN	NaN	NaN	NaN
1544724613	1.191752911	1	119	1	4	9	7	4	3	3	3	5	NaN	NaN	NaN	NaN
1544724614	1.191817999	1	120	1	4	9	7	5	3	3	3	5	NaN	NaN	NaN	NaN
1544724615	1.191751003	1	121	1	4	9	7	6	3	3	3	5	NaN	NaN	NaN	NaN
1544724616	1.191723108	1	122	1	4	9	7	7	3	3	3	5	NaN	NaN	NaN	NaN
1544724618	1.191762924	1	123	1	4	9	7	8	3	3	3	5	NaN	NaN	NaN	NaN
1544724619	1.191773891	1	124	1	4	9	7	9	3	3	3	5	NaN	NaN	NaN	NaN
NaN	NaN	1	125	1	4	9	7	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544724620	1.208439112	1	126	1	4	7	8	1	1	2	3	5	1	1544724620	0.5918037891	0.5918037891
1544724621	1.200011015	1	127	1	4	7	8	2	2	2	3	5	NaN	1544724622	NaN	NaN
1544724622	1.200075865	1	128	1	4	7	8	3	1	1	3	5	1	1544724623	0.8001298904	0.8001298904
1544724624	1.200021029	1	129	1	4	7	8	4	1	1	4	5	0	1544724624	0.5585591793	0.5585591793
1544724625	1.1916399	1	130	1	4	7	8	5	2	1	4	5	1	1544724625	0.7085261345	0.7085261345
1544724626	1.200020075	1	131	1	4	7	8	6	2	2	4	5	1	1544724626	0.8501281738	0.8501281738
1544724627	1.191741943	1	132	1	4	7	8	7	2	1	4	5	1	1544724628	0.8583860397	0.8583860397
1544724629	1.200028181	1	133	1	4	7	8	8	2	2	3	5	0	1544724629	0.9001009464	0.9001009464
1544724630	1.208389044	1	134	1	4	7	8	9	1	2	4	5	1	1544724630	0.8667709827	0.8667709827
1544724631	1.208410025	1	135	1	4	7	8	10	2	1	4	5	NaN	1544724631	NaN	NaN
1544724632	1.20007205	1	136	1	4	7	8	11	1	1	4	5	NaN	1544724632	NaN	NaN
1544724633	1.200078011	1	137	1	4	7	8	12	1	2	4	5	1	1544724634	0.6001770496	0.6001770496
1544724635	1.200088024	1	138	1	4	7	8	13	2	2	5	5	0	1544724635	0.7167799473	0.7167799473
1544724636	1.200098991	1	139	1	4	7	8	14	2	2	5	5	1	1544724636	0.7917690277	0.7917690277
1544724637	1.20004797	1	140	1	4	7	8	15	2	2	5	5	1	1544724637	0.9001510143	0.9001510143
1544724638	1.200078011	1	141	1	4	7	8	16	1	2	4	5	1	1544724638	0.7501471043	0.7501471043
1544724639	1.200037003	1	142	1	4	7	8	17	2	1	4	5	1	1544724640	0.8417680264	0.8417680264
1544724641	1.191742897	1	143	1	4	7	8	18	2	2	4	5	NaN	1544724641	NaN	NaN
NaN	NaN	1	144	1	4	9	8	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544724643	1.191754103	1	145	1	4	9	9	1	3	3	4	5	NaN	NaN	NaN	NaN
1544724644	1.191739798	1	146	1	4	9	9	2	3	3	4	5	NaN	NaN	NaN	NaN
1544724645	1.19172287	1	147	1	4	9	9	3	3	3	4	5	NaN	NaN	NaN	NaN
1544724646	1.199944019	1	148	1	4	9	9	4	3	3	4	5	NaN	NaN	NaN	NaN
1544724648	1.191797018	1	149	1	4	9	9	5	3	3	4	5	NaN	NaN	NaN	NaN
1544724649	1.191735983	1	150	1	4	9	9	6	3	3	4	5	NaN	NaN	NaN	NaN
1544724650	1.191739082	1	151	1	4	9	9	7	3	3	4	5	NaN	NaN	NaN	NaN
1544724651	1.191629887	1	152	1	4	9	9	8	3	3	4	5	NaN	NaN	NaN	NaN
1544724652	1.191739082	1	153	1	4	9	9	9	3	3	4	5	NaN	NaN	NaN	NaN
NaN	NaN	1	154	1	4	9	9	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
