onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time	reaction_time
1544726392	1.191692114	7	84	1	3	1	6	16	1	2	4	5	1	1544726393	0.6251430511	0.6251430511
1544726394	1.191624165	7	85	1	3	1	6	17	2	1	4	5	1	1544726394	0.725110054	0.725110054
1544726395	1.191787004	7	86	1	3	1	6	18	1	2	3	5	1	1544726395	0.6168279648	0.6168279648
NaN	NaN	7	87	1	3	9	6	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544726397	1.191723108	7	88	1	3	9	7	1	3	3	3	5	NaN	NaN	NaN	NaN
1544726398	1.191710949	7	89	1	3	9	7	2	3	3	3	5	NaN	NaN	NaN	NaN
1544726400	1.200006008	7	90	1	3	9	7	3	3	3	3	5	NaN	NaN	NaN	NaN
1544726401	1.19166398	7	91	1	3	9	7	4	3	3	3	5	NaN	NaN	NaN	NaN
1544726402	1.191665173	7	92	1	3	9	7	5	3	3	3	5	NaN	NaN	NaN	NaN
1544726403	1.191659927	7	93	1	3	9	7	6	3	3	3	5	NaN	NaN	NaN	NaN
1544726404	1.191635847	7	94	1	3	9	7	7	3	3	3	5	NaN	NaN	NaN	NaN
1544726406	1.191627979	7	95	1	3	9	7	8	3	3	3	5	NaN	NaN	NaN	NaN
1544726407	1.191666842	7	96	1	3	9	7	9	3	3	3	5	NaN	NaN	NaN	NaN
NaN	NaN	7	97	1	3	9	7	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544726409	1.191800117	7	98	1	3	5	8	1	1	2	3	5	1	1544726409	0.3583819866	0.3583819866
1544726410	1.191709995	7	99	1	3	5	8	2	2	1	4	5	0	1544726411	0.3250889778	0.3250889778
1544726412	1.191772938	7	100	1	3	5	8	3	1	2	4	5	1	1544726412	0.1667511463	0.1667511463
1544726413	1.199987173	7	101	1	3	5	8	4	1	2	4	5	1	1544726413	0.5084781647	0.5084781647
1544726414	1.191662073	7	102	1	3	5	8	5	1	1	5	5	0	1544726414	0.5251190662	0.5251190662
1544726415	1.199985027	7	103	1	3	5	8	6	1	2	5	5	1	1544726415	0.5667788982	0.5667788982
