onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time	reaction_time
1544192514	1.191729069	3	75	1	4	9	5	3	3	3	9	9	NaN	NaN	NaN	NaN
1544192516	1.191766024	3	76	1	4	9	5	4	3	3	9	9	NaN	NaN	NaN	NaN
1544192517	1.191638947	3	77	1	4	9	5	5	3	3	9	9	NaN	NaN	NaN	NaN
1544192518	1.191715956	3	78	1	4	9	5	6	3	3	9	9	NaN	NaN	NaN	NaN
1544192519	1.191740036	3	79	1	4	9	5	7	3	3	9	9	NaN	NaN	NaN	NaN
1544192520	1.191776991	3	80	1	4	9	5	8	3	3	9	9	NaN	NaN	NaN	NaN
1544192522	1.191798925	3	81	1	4	9	5	9	3	3	9	9	NaN	NaN	NaN	NaN
NaN	NaN	3	82	1	4	9	5	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544192524	1.191704988	3	83	1	4	5	6	1	2	1	9	9	NaN	1544192524	NaN	NaN
1544192525	1.191709042	3	84	1	4	5	6	2	2	2	9	9	NaN	1544192526	NaN	NaN
1544192527	1.191741943	3	85	1	4	5	6	3	1	1	9	9	NaN	1544192527	NaN	NaN
1544192528	1.191720963	3	86	1	4	5	6	4	1	2	9	9	NaN	1544192528	NaN	NaN
1544192529	1.191798925	3	87	1	4	5	6	5	1	2	9	9	NaN	1544192529	NaN	NaN
1544192530	1.191627979	3	88	1	4	5	6	6	2	1	9	9	NaN	1544192530	NaN	NaN
1544192531	1.200046062	3	89	1	4	5	6	7	2	1	9	9	NaN	1544192532	NaN	NaN
1544192533	1.19174099	3	90	1	4	5	6	8	2	1	9	9	NaN	1544192533	NaN	NaN
1544192534	1.191797972	3	91	1	4	5	6	9	2	2	9	9	NaN	1544192534	NaN	NaN
1544192535	1.200045109	3	92	1	4	5	6	10	2	2	9	9	NaN	1544192535	NaN	NaN
1544192536	1.191709995	3	93	1	4	5	6	11	2	1	9	9	NaN	1544192536	NaN	NaN
1544192537	1.191751003	3	94	1	4	5	6	12	2	2	9	9	NaN	1544192538	NaN	NaN
1544192539	1.191716909	3	95	1	4	5	6	13	1	2	9	9	NaN	1544192539	NaN	NaN
1544192540	1.191720009	3	96	1	4	5	6	14	1	2	9	9	NaN	1544192540	NaN	NaN
1544192541	1.200068951	3	97	1	4	5	6	15	1	1	9	9	NaN	1544192541	NaN	NaN
1544192542	1.191739082	3	98	1	4	5	6	16	1	1	9	9	NaN	1544192542	NaN	NaN
1544192543	1.191816807	3	99	1	4	5	6	17	1	1	9	9	NaN	1544192544	NaN	NaN
