onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545312159	1.19174099	17	107	1	2	5	8	13	1	1	6	8	1	1545312160	0.7417559624
1545312161	1.191786051	17	108	1	2	5	8	14	1	2	6	8	n/a	1545312161	n/a
1545312162	1.191762924	17	109	1	2	5	8	15	1	2	6	8	1	1545312162	0.783354044
1545312163	1.19183898	17	110	1	2	5	8	16	1	1	7	8	0	1545312163	0.7084960938
1545312164	1.191751957	17	111	1	2	5	8	17	1	2	7	8	0	1545312164	0.9002029896
1545312165	1.191725016	17	112	1	2	5	8	18	2	2	8	8	1	1545312166	0.691806078
1545312167	1.199757099	17	113	1	2	9	9	1	3	3	8	8	n/a	n/a	n/a
1545312168	1.191763878	17	114	1	2	9	9	2	3	3	8	8	n/a	n/a	n/a
1545312169	1.191751003	17	115	1	2	9	9	3	3	3	8	8	n/a	n/a	n/a
1545312170	1.191663027	17	116	1	2	9	9	4	3	3	8	8	n/a	n/a	n/a
1545312172	1.191749096	17	117	1	2	9	9	5	3	3	8	8	n/a	n/a	n/a
1545312173	1.191767931	17	118	1	2	9	9	6	3	3	8	8	n/a	n/a	n/a
1545312174	1.191736937	17	119	1	2	9	9	7	3	3	8	8	n/a	n/a	n/a
1545312175	1.191822052	17	120	1	2	9	9	8	3	3	8	8	n/a	n/a	n/a
1545312176	1.191741943	17	121	1	2	9	9	9	3	3	8	8	n/a	n/a	n/a
1545312178	1.191764832	17	122	1	2	9	9	10	3	3	8	8	n/a	n/a	n/a
